X14.3.3.beta.R.V_GBL1033882 X14.3.3.epsilon.M.C_GBL1033928 X14.3.3.zeta.R.V_GBL1033883 X4E.BP1.R.V_GBL1033914 X4E.BP1_pS65.R.V_GBL1033671 X4E.BP1_pT37_T46.R.V_GBL1033672 X53BP1.R.V_GBL1033787 A.Raf.R.V_GBL1033858 ACC_pS79.R.V_GBL1033673 ACC1.R.E_GBL1033674 ACVRL1.R.C_GBL1033834 ADAR1.M.V_GBL1033909 Akt.R.V_GBL1033833 Akt_pS473.R.V_GBL1033793 Akt_pT308.R.V_GBL1033851 AMPK.alpha.R.C_GBL1033675 AMPK.alpha_pT172.R.V_GBL1033676 Annexin.I.M.V_GBL1033912 Annexin.VII.M.V_GBL1033907 AR.R.V_GBL1033738 ARHI.M.C_GBL1033929 ATM.R.V_GBL1033874 ATM_pS1981.R.V_GBL1033875 ATP5H.M.C_GBL1033913 ATR.R.C_GBL1033779 b.Catenin.R.V_GBL1033680 b.Catenin_pT41_S45.R.V_GBL1033855 B.Raf.M.C_GBL1033932 B.Raf_pS445.R.V_GBL1033685 Bad_pS112.R.V_GBL1033677 Bak.R.C_GBL1033678 BAP1.M.V_GBL1033930 Bax.R.V_GBL1033679 Bcl.xL.R.V_GBL1033682 Bcl2.M.V_GBL1033931 Beclin.G.C_GBL1033953 Bid.R.C_GBL1033683 Bim.R.V_GBL1033684 BRCA2.R.C_GBL1033740 c.Jun_pS73.R.V_GBL1033689 c.Kit.R.V_GBL1033690 c.Met.M.QC_GBL1033899 c.Met_pY1234_Y1235.R.V_GBL1033735 c.Myc.R.C_GBL1033885 C.Raf.R.V_GBL1033856 C.Raf_pS338.R.V_GBL1033691 Caspase.7.cleaved.R.C_GBL1033686 Caspase.8.M.QC_GBL1033903 Caveolin.1.R.V_GBL1033687 CD29.M.V_GBL1033911 CD31.M.V_GBL1033933 CD49b.M.V_GBL1033902 CDK1.R.V_GBL1033788 Chk1.M.C_GBL1033910 Chk1_pS345.R.C_GBL1033780 Chk2.M.V_GBL1033889 Chk2_pT68.R.C_GBL1033688 Claudin.7.R.V_GBL1033773 Collagen.VI.R.V_GBL1033877 Complex.II.Subunit.M.V_GBL1033934 Cox.IV.M.C_GBL1033935 Cox2.R.C_GBL1033859 Cyclin.B1.R.V_GBL1033693 Cyclin.D1.R.V_GBL1033878 Cyclin.E1.M.V_GBL1033936 Cyclophilin.F.M.V_GBL1033937 DJ1.R.V_GBL1033777 Dvl3.R.V_GBL1033785 E.Cadherin.R.V_GBL1033835 E2F1.M.V_GBL1033938 eEF2.R.C_GBL1033822 eEF2K.R.V_GBL1033823 EGFR.R.V_GBL1033837 EGFR_pY1068.R.C_GBL1033694 EGFR_pY1173.R.V_GBL1033695 eIF4E.R.V_GBL1033734 eIF4G.R.C_GBL1033840 ER.alpha.R.V_GBL1033879 ER.alpha_pS118.R.V_GBL1033794 ERCC1.M.V_GBL1033939 Ets.1.R.V_GBL1033886 FAK.R.E_GBL1033864 FAK_pY397.R.V_GBL1033863 FASN.R.V_GBL1033852 Fibronectin.R.V_GBL1033958 FoxM1.R.V_GBL1033839 FoxO3a.R.C_GBL1033838 FoxO3a_pS318_S321.R.C_GBL1033796 G6PD.M.V_GBL1033940 Gab2.R.V_GBL1033786 GAPDH.M.C_GBL1033890 GATA3.M.V_GBL1033951 GCN5L2.R.V_GBL1033871 GPBB.R.V_GBL1033868 GSK.3ab.M.V_GBL1033941 GSK.3ab_pS21_S9.R.V_GBL1033797 GSK.3b_pS9.R.V_GBL1033831 Gys.R.V_GBL1033818 Gys_pS641.R.V_GBL1033819 HER2.M.V_GBL1033942 HER2_pY1248.R.C_GBL1033827 HER3.R.V_GBL1033884 HER3_pY1289.R.C_GBL1033736 Heregulin.R.V_GBL1033776 HIAP.R.C_GBL1033783 Histone.H3.R.V_GBL1033869 IGF1R.beta.R.V_GBL1033860 IGFBP2.R.V_GBL1033922 INPP4b.R.V_GBL1033826 IRS1.R.V_GBL1033768 JAB1.M.C_GBL1033943 JNK_pT183_Y185.R.V_GBL1033775 JNK2.R.C_GBL1033799 Lck.R.V_GBL1033800 MAPK_pT202_Y204.R.V_GBL1033801 Mcl.1.R.V_GBL1033861 MDM2_pS166.R.V_GBL1033854 MEK1.R.V_GBL1033802 MEK1_pS217_S221.R.V_GBL1033828 MEK2.R.V_GBL1033866 Merlin.R.C_GBL1033821 MIG6.M.V_GBL1033905 MSH2.M.V_GBL1033900 MSH6.R.C_GBL1033824 mTOR.R.V_GBL1033803 mTOR_pS2448.R.C_GBL1033804 Myosin.11.R.V_GBL1033848 Myosin.IIa_pS1943.R.V_GBL1033853 N.Cadherin.R.V_GBL1033805 N.Ras.M.V_GBL1033944 NAPSIN.A.R.C_GBL1033873 NDRG1_pT346.R.V_GBL1033842 NF.kB.p65_pS536.R.C_GBL1033806 Notch1.R.V_GBL1033825 p16INK4a.R.V_GBL1033865 p21.R.V_GBL1033880 p27.Kip.1.R.V_GBL1033778 p27_pT157.R.C_GBL1033772 p27_pT198.R.V_GBL1033774 p38.alpha.M.V_GBL1033908 p38.R.V_GBL1033807 p38_pT180_Y182.R.V_GBL1033808 p53.R.C_GBL1033956 p70.S6K_pT389.R.V_GBL1033811 p70.S6K1.R.V_GBL1033810 PAI.1.M.V_GBL1033891 PARP.cleaved.M.QC_GBL1033892 PARP1.R.V_GBL1033887 Paxillin.R.C_GBL1033812 PCNA.M.C_GBL1033893 Pdcd.1L1.G.C_GBL1033925 Pdcd4.R.C_GBL1033770 PDGFR.beta.R.V_GBL1033862 PDK1.R.V_GBL1033813 PDK1_pS241.R.V_GBL1033814 PEA.15.R.V_GBL1033789 PEA.15_pS116.R.V_GBL1033790 PI3K.p110.alpha.R.C_GBL1033769 PI3K.p85.R.V_GBL1033815 PKC.alpha.M.V_GBL1033894 PKC.alpha_pS657.R.C_GBL1033816 PKC.beta.II_pS660.R.V_GBL1033846 PKC.delta_pS664.R.V_GBL1033784 PMS2.R.V_GBL1033867 Porin.M.V_GBL1033946 PR.R.V_GBL1033720 PRAS40_pT246.R.V_GBL1033737 PREX1.R.V_GBL1033857 PTEN.R.V_GBL1033722 Rab11.R.E_GBL1033832 Rab25.R.V_GBL1033850 Rad50.M.V_GBL1033904 Rad51.R.V_GBL1033870 Raptor.R.V_GBL1033843 Rb.M.QC_GBL1033895 Rb_pS807_S811.R.V_GBL1033721 RBM15.R.V_GBL1033847 Rictor.R.C_GBL1033844 Rictor_pT1135.R.V_GBL1033845 RSK.R.C_GBL1033739 S6_pS235_S236.R.V_GBL1033723 S6_pS240_S244.R.V_GBL1033724 SCD.M.V_GBL1033945 SETD2.R.QC_GBL1033820 SF2.M.V_GBL1033906 Shc_pY317.R.V_GBL1033791 Smac.M.QC_GBL1033896 Smad1.R.V_GBL1033782 Smad3.R.V_GBL1033743 Smad4.M.V_GBL1033947 Snail.M.QC_GBL1033897 Src.M.V_GBL1033898 Src_pY416.R.C_GBL1033725 Src_pY527.R.V_GBL1033726 Stat3_pY705.R.V_GBL1033727 Stat5a.R.V_GBL1033728 Stathmin.1.R.V_GBL1033733 Syk.M.V_GBL1033948 TAZ.R.V_GBL1033741 TFRC.R.V_GBL1033849 TIGAR.R.V_GBL1033836 Transglutaminase.M.V_GBL1033901 TSC1.R.C_GBL1033841 TTF1.R.V_GBL1033830 Tuberin.R.V_GBL1033729 Tuberin_pT1462.R.V_GBL1033730 TWIST.M.C_GBL1033888 Tyro3.R.V_GBL1033829 UBAC1.R.V_GBL1033872 UGT1A.M.V_GBL1033950 UQCRC2.M.C_GBL1033949 VEGFR.2.R.V_GBL1033731 XRCC1.R.C_GBL1033781 YAP.R.E_GBL1033881 YAP_pS127.R.E_GBL1033742 YB1.R.V_GBL1033732 YB1_pS102.R.V_GBL1033771
2D-SKOV3-726BETi-1.0uM-24h-1 -0.0153736504928189 0.0976772223741743 0.468104850874652 0.511566068990837 0.28017710354046 0.270838138473166 0.255620841827224 0.541257838794338 0.800799893159229 0.893448945687247 0.0981436725268649 -0.409589990772317 1.17865069304127 -0.914728717100138 -0.267541910370963 0.327480621475422 -1.41268039667235 0.978625810067953 1.00771971702334 -0.171318047668036 -0.0271187441173246 0.219042727688983 -0.171493514196082 -0.44884701322611 0.0130302916927361 -0.268613884432067 -0.163435675021679 0.580975469455966 0.664206439766965 0.236552139025919 -0.0712389916672409 -0.337931930712103 -0.0601259003597144 -0.14131963947447 -0.111479675413841 -0.058159846881255 -0.217084491281029 0.148991829649652 -0.0877377790310453 0.908515167685252 -0.0727038637592154 -0.293065498641249 -0.106114848156012 0.12179645124659 0.434419699420395 0.140925879853776 0.525063407428544 0.0858887621150201 -0.737808764249625 -0.66450506445721 0.00529856338645552 -0.168097475709241 0.207653368020687 0.962439116712371 -0.210604146631997 0.395259669227632 -0.0781225643627073 -0.602013301806817 0.237961056605856 -0.449235870231623 -0.19960975834508 -0.107320687807449 0.461192580182855 -0.136666532876083 0.359270480206205 -0.382519128583625 0.445705900641969 0.015675781087944 -0.803699737829647 0.0576503727066312 0.4773855699076 0.460180565468585 -0.432253893456815 -0.8801377111521 -0.0939562271110795 0.0800989149396888 0.216620936910016 -1.80169701167351 -0.293778016829558 0.195180633049948 0.428868124380837 0.286449119336494 -0.295093891958157 0.910296134526677 -0.369163592193017 0.148670050372454 0.532265444085004 0.125142938424848 0.234224143855979 0.146998853844943 -0.0236408810187556 -0.0980956162951191 -0.614540239102332 0.663866799579451 0.500595046095444 0.052564241238196 -0.138118348047347 0.585767528705254 -0.313613917599708 -0.70057886857551 -0.536774003239059 -0.153350751272136 -0.0778488932934046 -0.662155018130281 0.0919886301604848 0.391841497443409 -0.190247585668184 0.0402107276041224 0.25389463716012 -0.0494446697932381 -0.40472970396932 -0.0250283488105891 0.452784833810454 -0.200378389731962 -0.340850920929645 0.186802533178485 0.0859306041641066 0.913873835625358 0.335116537982652 0.0327185351380616 -0.270735342515232 -0.0475735574187017 0.531345333352238 0.520610942440247 0.154366251536852 0.176521441148252 0.22547451692439 1.37398906685508 -0.0578724018119808 -0.105880051420406 -0.0972919738852915 0.454674023613642 0.117400164177157 -0.353748388850255 0.0683097165024032 0.186353638835457 -0.0362108180915986 -0.161620364355277 -0.206935151156477 0.326387407757546 0.756558205180286 0.0843940514507879 -0.158156247382594 0.369960841899184 0.698346676640973 0.118832944880658 -0.029593436285953 0.453728589630739 0.755067537890751 0.186039866386852 -0.177885491848173 0.381010390346864 -0.308230183026088 0.123482087526186 0.268396241913071 0.320116607487274 -0.0652673228885341 0.287224285461206 0.572626325588406 0.0194342276746933 -0.0520943586763591 -0.0540018389189508 -0.362498384052215 -0.284029409902799 -0.435990383049913 -0.332247690436643 0.054053037699485 0.459114075941652 0.666373791535767 -0.296654085402471 -0.25699996593309 -0.645209873389117 -0.0949815815903458 -0.118750040920199 0.209131168961183 1.28716663934115 -0.333212787170831 0.211841954532832 0.140513987238494 0.670703487889441 0.718515879771425 0.583657953622958 -0.136068746073692 -0.133728401692917 -0.240562910683987 -0.196939125004846 -0.230993184764606 -0.0532291228705311 -0.0603765653845477 0.124393485483609 -0.0792442998967752 -0.544373368196102 -0.335573185381848 0.0662294041006943 -0.378217657037509 0.473367511205748 -0.0834811747662556 -0.123718772912858 0.132005391977849 -0.415493221203934 0.137261121968404 0.199111645916399 0.506986454768343 0.388255892263465 0.430496143527619 -0.313060382647774 0.0181657149250614 -1.40388539847433 -0.0525703106730735 -1.0118660538736 -0.498267371646782 0.587596607113894 -0.239975837029297 0.123160331959489 0.168582517774389 -0.369306937824954 0.0434474077212442
2D-SKOV3-151BETi-1.0uM-24h-1 -0.101411299575964 0.063012525242709 0.28973070071804 0.633545441487726 0.350284462703898 0.325493282612768 0.216891025386402 0.360855526541002 0.774946672274267 0.895024352165991 -0.0302994814430271 -0.340277507397835 1.01951396654519 -0.522107475948836 -0.268843857774973 0.782365456290447 -1.61830185496187 0.777220972330579 0.615146508928589 -0.206615584533407 -0.130142807295056 0.233528979867225 -0.134000859950979 -0.367772140664968 -0.0684540161499496 -0.242982479149113 -0.0928474243653171 0.488733412979899 0.529748901829694 0.151639069312769 -0.0540638770471778 -0.333369618626766 0.147411133319173 -0.183715433344598 -0.154337165453415 0.0665099983614705 -0.169211509497133 0.227794237216456 0.0631817559471768 0.853564874214921 0.0587265835569148 -0.319522875670211 -0.0831370528325009 0.53630308608375 0.421859993905913 0.00988704740782867 0.472334302994137 -0.0506482828516375 -0.569857871735976 -0.396817253125989 -0.131940395716165 -0.196344283674135 0.659530311414251 0.966878141765375 -0.0893108214433363 0.242730243889525 -0.0653260301128305 -0.377697949930847 -0.100137182522771 -0.407764050939292 -0.25332491803364 -0.0142048613153101 0.38574214222254 -0.211283431669241 0.26948586821828 -0.229710453069602 0.324910398011085 0.210186720234006 -0.698956544475358 0.0936377187725737 0.51984567464452 0.514253657128942 -0.298700848822895 -0.480351949625725 -0.135564776824871 0.0501606464417242 0.239468461911437 -1.31330603639858 -0.253525651283213 0.199477448949073 0.279770763282802 0.262090027698665 -0.193452907658495 0.780650579773746 -0.291961461116356 0.114614242377051 0.437111808397582 0.0594104372322541 0.167329803069689 0.185035642002237 0.0409708941247924 -0.17761416278383 -0.37021703924526 0.513857076712822 0.534822801940612 -0.0822868157014211 -0.13001270613356 0.412510972832571 -0.0892715480785528 -0.684227922242337 -0.512904960497494 -0.277776446052724 -0.101655179764456 -0.607799034236456 0.121642656395814 -0.0305320350473092 0.00483055018832391 -0.00322556043157997 0.12268860656079 -0.0310900749225055 -0.0509389331410879 -0.106608358880425 0.531027837417859 -0.27946567302472 -0.340597090154788 0.131287686281605 -0.0999764572383449 0.729682517939565 0.150276331796719 0.0208181945310688 -0.157859316972774 -0.00910663774692254 0.409908081639357 0.557965511310952 0.219000278864475 0.167802067998478 0.0999189419289816 1.39055202473462 0.00231031654623606 -0.041568338736439 -0.108163109759864 0.397047835412111 0.011642785335117 -0.373060291277983 -0.0762819955799086 0.0541359578600855 -0.0362086557921901 -0.110508160736537 0.066163862385678 0.344633571701094 0.75236673896373 0.129093248741557 -0.195506480664395 0.208838089921375 0.563709882484045 0.10436146372 -0.0430304818406491 0.290471297522574 0.656041647885949 0.214790945524539 -0.0691760977148801 0.330449954409199 -0.473462170396407 0.20316810636944 0.242758486412648 0.396682862544491 -0.200756057723436 0.310105332290974 0.539843828545828 0.00226623963284522 -0.176843037916182 -0.18137059669898 -0.380536246645989 -0.100353232157659 -0.236306529159194 -0.031836354347921 0.193611089985869 0.342447106374668 0.569147574249103 -0.285731577485203 -0.146735109380453 -0.42230596414465 0.247932603069282 -0.0612173842441024 0.25118885579948 1.27841609255826 -0.218725526268219 0.302810773308805 0.0199656791206461 0.578476592094031 0.214321230699813 0.226408041625307 -0.254628103767205 -0.0674964803819609 -0.0506182725040732 -0.079068160146427 -0.213921842350494 -0.118350605284497 -0.0510695957976264 0.187899524867977 -0.137953592657909 -0.668955164845977 -0.290792945328148 0.0322249148870166 -0.175614756099435 0.318581407821374 -0.0180203718373739 -0.108552035468609 0.176896778631744 -0.239610760665962 0.082814713267528 0.36705411195436 0.460441681694086 0.315814774630516 0.523748441971353 -0.0515886472607637 -0.141909468910608 -1.2248709001646 0.20534622341219 -0.826183007997718 -0.29468316815231 0.518257882674393 -0.0848355726414203 -0.152709567879293 0.162497513193407 -0.0499616653170091 -0.144261663677486
2D-SKOV3-762BETi-1.0uM-24h-1 0.0346316784417233 0.0107084481937282 0.33985313530352 0.517870854432529 0.41059609286562 0.231177209172043 0.249881535682276 0.319064231472933 0.730961883307198 1.15546040748753 0.116770710492903 -0.272728952477942 1.06206660697432 -1.10470471368097 -0.313195519278169 0.342470392979662 -2.0794490175305 0.782533315228285 0.52124324236436 -0.194962567639818 0.00638190838073793 0.296558317307291 -0.0787626075603036 -0.321481806257227 -0.00879515803343405 -0.198928593799857 -0.20173418529687 0.491493486250128 0.525164483456883 0.173516213858926 0.0199136358528472 -0.186446283807778 0.0563039979146644 -0.0563477030319379 -0.120570534751806 0.0223807690208806 -0.144505895349453 0.153252188542929 -0.0892090422302733 0.362746302506233 -0.00550697740365796 -0.125197820927748 0.0377483404161571 -0.534320333651474 0.453207460581233 0.125729334676326 0.229596521604931 0.133294841452288 -0.10569776713285 -0.505590519225764 -0.0322791192247981 -0.203064793559082 -0.0697351056627225 0.774342238221373 -0.129422538296806 0.282685991678392 -0.0839802290901052 -0.452603645328041 0.144820429772133 -0.328992672504225 -0.142126562771884 -0.0748108997536755 0.23932420457191 -0.175707671282324 0.294210894033139 -0.294094117995023 0.307995271227925 0.131973202032815 -0.520422192685007 0.105517125174522 0.385409554330928 0.587968541367357 -0.298985848187481 -0.371738269197849 -0.0872789759237684 0.0799139270830762 0.230545352066758 -0.791610500851011 -0.229190641763424 0.185312236646358 0.32582800528007 0.238154713247502 -0.249252033597827 0.993326478234069 -0.239989599251955 0.178098675862361 0.442232693233996 0.243050760432705 0.165367379485714 0.189932711271497 -0.00364882119899902 -0.149694316073686 -0.494634387841906 0.600451003359213 0.441471894660821 -0.23444353177366 -0.343805803465865 0.497631167362389 -0.365633989082563 -0.393031458773742 -0.151345319115804 -0.189665217862558 -0.120860058378865 -0.442888009162899 0.12134014668901 -0.0375112492761559 -0.0881910056471384 0.0067982075002559 0.240902195085022 -0.0386112515056915 -0.380590224892151 -0.105524889546722 0.424859301599662 -0.140305816568559 -0.436221805707452 -0.108185744528202 -0.186834121471792 0.754411144677333 0.12938382970661 -0.00123779703775583 -0.134854564538 -0.0326061861815483 0.594390066616505 0.578985112829968 0.311352884301825 0.0757534303147505 0.226084600265292 1.36149748389725 0.0426625623809439 -0.140918225865739 -0.0735613933520134 0.139261194093326 0.00927379494172 -0.362005671891044 0.0843418402109325 0.0827561993249508 0.0113425467393167 -0.104820158004594 -0.259023604727862 0.347872471592711 0.757276386481364 -0.0025650937491831 -0.17215707147123 -0.0648423259056707 0.641155515728984 -0.323702525328212 -0.0328430186994159 0.525604934395303 0.581016844533066 0.0414163611505687 -0.0913188688899766 0.238525980659682 -0.320390080798414 0.144543779234439 0.122625931605592 0.337963568884569 0.188058965851791 0.295896902978655 0.537561179322951 0.095027786073925 -0.0511342185145487 -0.450618115283064 -0.308768857227218 -0.204422866596066 -0.26960992319329 -0.230418158472359 0.040571478692427 0.529899736988155 0.550612737242941 -0.236292332503271 -0.251254828598689 -0.480154240615098 -0.0683692229982924 -0.0426543349913483 0.314535692709571 0.947218467811268 -0.202262010796388 0.370577982676664 -0.022549488131148 0.567501559162247 -0.127951492685658 -0.102855672751968 -0.178976416927597 -0.117736957784093 -0.137144068500796 -0.12843321729055 -0.190163807233506 -0.0198669354228459 0.0314199497009741 0.111874509551871 -0.176499604765308 -0.409585434882215 -0.303694375239946 0.101848691286019 -0.25785959841874 0.419565399241817 -0.116492215968853 -0.155175220380808 0.178988397635436 -0.264809944684132 0.0984085558441815 0.316150062624487 0.535064451617365 0.338411710279019 0.620268191797124 -0.161557608198354 0.000200345891987708 -0.942507336004256 -0.0187457910732422 -0.634113482658866 -0.438215862666593 0.429208678125196 -0.0215576547450175 -0.0202432504657499 0.265487296880392 -0.179505829191948 -0.358300451009047
2D-SKOV3-JQ1-1.0uM-24h-1 -0.083125606637488 0.106005742051301 0.361985705641725 0.595675904710039 0.572173755348757 0.436741491520545 0.09170935889725 0.586208019137191 1.04219009001506 1.25550949908252 0.0787273415364391 -0.372555913763052 1.37134433618695 -1.05181859069952 -0.380658255752222 0.603266534042773 -2.26182066312715 1.04497394841627 1.02399971775579 -0.235260911099164 -0.0649910019163228 0.29962772508824 -0.227685626354098 -0.62332367595995 -0.0154692920132631 -0.230479876260109 -0.195132133164147 0.613945665293849 0.665372948394265 0.243184758488458 -0.0232567035536866 -0.329758872241828 0.00420474670017422 -0.149396204542094 -0.267011168765021 0.0892186909488749 -0.19805975895931 0.115101559819477 -0.252707133861083 0.929420630534525 -0.055886666284796 -0.320201452565538 -0.182898061766692 0.0816512650108709 0.555363399673372 0.0937575930820822 0.599896004529657 0.071484109541166 -0.249655566714318 -0.881464078264395 -0.0253621031743797 -0.186472833565742 0.34638417341646 1.12081914729548 -0.229279033929787 0.296808219400865 -0.00678517121384291 -0.630361782049787 0.508318926280716 -0.546808625426744 -0.261293134594323 -0.0493336195046277 0.698610983167312 -0.223788474732575 0.431806262809059 -0.410552276713539 0.457779966965627 0.219993323838636 -0.866195529566253 -0.0313960159738149 0.623267915549637 0.645710168580231 -0.3496748362171 -0.564986474933008 -0.0751278521509419 -0.0717620046432364 0.266823867400402 -1.81127244128815 -0.262244046055225 0.177044388680625 0.260709639300593 0.297331935412323 -0.362986449773787 1.26954925671886 -0.370255143622018 0.0997630088236627 0.415339782370728 0.257711510414481 0.226972903178197 0.179043712728678 -0.0657631669153642 -0.271358082938383 -0.76217454063635 0.682859787739689 0.63555576733149 -0.00524078396500696 -0.124558266388078 0.690342750506102 -0.412475950506349 -0.461429877205234 -0.328256318582835 -0.347548457350636 -0.250486900332026 -0.718305655141464 0.095182198021601 0.111820217680947 -0.0777688308804796 -0.0230159025132438 0.305433943237348 -0.0914278891678957 -0.493217737859278 -0.11712241268557 0.49426124603162 -0.231155798911236 -0.348439422125534 -0.0232121867135092 0.199354370087664 0.974243612302034 0.601374600111807 -0.00631522571971445 -0.146692715380015 0.0532121628331572 0.732673339126652 0.78765807321067 0.298149264441755 0.227661396165274 0.280980209078394 1.71377709929751 -0.11443741317379 -0.209069727880634 -0.0941820677113783 0.477775874017024 0.04885686195194 -0.357826839447603 0.142914333196144 0.0589784564611927 -0.00983808908404221 -0.115879309060326 -0.1299254635277 0.473338914700564 0.903788831108498 0.0710226794408276 -0.22343110559466 0.232925529224584 0.757342304919764 0.0240108610641269 -0.0718609804077492 0.351587374952277 0.629587467472973 0.0515313249186505 -0.186318613534153 0.535822727658466 -0.47014915510272 0.0120928816565781 0.13228217408608 0.412682115364477 -0.00418611368894225 0.452995460115886 0.548699780597509 -0.0485528102358855 -0.217565002757923 -0.146653349424512 -0.47496278509401 -0.257895046296306 -0.436814981772478 -0.296433464187952 -0.0765461563558547 0.687382177297688 0.72248194786389 -0.367479078208471 -0.276392960269956 -0.701051373979897 -0.143610678102007 -0.0708839921097273 0.32521276259493 1.67296814074482 -0.28740877809839 0.395574553736612 0.263425119896709 0.684331129867014 0.669566130316019 0.54227073333943 -0.173049304702225 -0.145750970358078 -0.284673118488287 -0.180579179039429 -0.423979520972224 -0.11401733929449 -0.0450743645038427 0.170661167815858 -0.171554247628517 -0.624486846369024 -0.319350950191165 0.0332153806760302 -0.294649324696868 0.538029043254777 -0.194307574564612 -0.161055651381202 0.147392919255694 -0.297072719587991 0.162181485040743 0.480628799608306 0.602508031804417 0.416288658165244 0.627397955474352 -0.418215681429633 -0.209653137779172 -1.44913052749924 -0.116175849469201 -0.995440414119592 -0.650276150836111 0.667461038009676 -0.298504884647144 -0.0275520386106129 0.21701867599391 -0.147539028542655 -0.193525445350684
2D-SKOV3-726BETi-1.0uM-48h-1 -0.12337157159612 0.0245864532339 0.173612990431909 0.669150745120035 0.203233081722773 0.411698778731226 0.178113872615611 0.499505225159802 0.65249346195304 0.156205887922917 -0.0580857042649892 -0.331060473599729 0.977626823288213 -0.843108249505943 -0.364304978760238 0.157764622719625 -0.987943187997708 0.102508864996462 0.397754196731916 -0.0277266885417136 -0.0998285936602791 0.0472597145973606 -0.262617428039043 -0.421356290604617 -0.024328787358775 -0.342107684491008 -0.0982483446126507 0.212061026929773 0.21891471438709 0.114677855172183 -0.0495709318596705 -0.28567311018184 0.0169713247876557 0.0645202418402429 -0.150946878508136 -0.078572964881659 -0.0632073380705653 0.100706113120111 0.0933546428750408 1.15561234391122 -0.0840398212682072 -0.133629334397016 -0.106723849977327 0.0690637475313473 0.247693646980159 0.0434241660577851 0.100242721726892 0.0590547340196016 -0.482118745014076 0.0108607577076428 -0.0877724743400716 -0.000882537858131287 0.122287386228586 1.03026289864423 -0.247072709580094 0.217714464754117 -0.0400337046749437 -0.840441509077506 0.327405424494263 -0.386020281101769 -0.184779966103011 -0.0737356965893411 1.1510063320671 -0.0995359450412661 0.333123304227208 -0.0034687354150025 0.339440882639167 0.0896785347686088 -1.95455633032669 0.0974764614423279 0.34358194600811 0.271083337671323 0.0257691273547186 -1.40684835164143 -0.065028184448006 -0.113864623191582 0.0619943632934131 -2.60141645127528 -0.410339437199889 0.359602674625706 0.113781067769014 0.176064633801932 -0.204088185989479 0.42488753219019 -0.254339046731931 0.400552097052018 0.15149476855545 0.125314808035927 0.0530856352877477 0.165526057872153 0.00189090249646941 -0.108109672151607 -0.408852222445616 0.226188197338087 0.411381778912869 0.164143383125805 0.095704339478309 0.266770850518473 -0.329238732136994 -1.16767749587305 -1.32401554563431 -0.386609339384024 -0.0864173890545336 -0.570095759356464 0.172157077224765 0.149457217036257 -0.00859733749147581 -0.253140545190941 -0.03552051966677 -0.0783001068600291 -0.343922459455307 -0.030951351197068 0.279760251991113 -0.58752341200493 -0.0834802507012466 0.193560984447295 0.0107191154699397 0.768055673256279 0.597353157169913 -0.0466315922371162 0.0268944319662966 0.087782323801803 0.55038392748503 0.393027232649521 -0.0325751409034958 -0.0445223372360698 0.124187572922892 0.887255558714639 0.0117506267331451 -0.0634222729107614 -0.114660320290658 0.258151278487869 0.0622671015270034 -0.141230030607617 -0.0302456714868285 0.20696796230227 -0.195578430738408 -0.151053567328565 -0.238859219321302 0.254898948789323 0.489606809281558 0.220260329932054 -0.0586366720003649 0.1447916860116 0.454451727664202 0.56641432145028 -0.0384288188788158 0.260235112996442 0.779838828586798 0.239619648874038 -0.139046108435147 -0.113922391551643 -0.460019986413721 0.314423552688881 0.431025303997067 0.366286007034951 -0.451724726884554 0.12415492321508 0.433412589897962 -0.197356065102095 -0.318855283285566 -0.163630971403612 -0.412095065445006 -0.165561060730844 -0.25831434888129 -0.126410597751991 0.311400876871992 0.353999399668963 0.502742160495297 -0.0925325380851051 -0.147399499307925 -0.570947298715286 -0.067459914344082 -0.16486243536356 0.129820178456629 1.61600853808048 -0.214991050253677 0.0556057659955515 -0.012539406600408 0.522244474880811 0.078182405666451 -0.120526631056078 -0.240045599417935 -0.0676319679444812 -0.245396965222105 -0.19927136815051 0.023744646829291 -0.218552006505983 -0.174487925827745 0.0952986992373381 -0.114529838241375 -1.0048150606107 -0.154342839343254 -0.0773724499313541 -0.108102662712999 0.15620190614031 0.0442264239221659 -0.145093828444193 0.171629783903105 -0.160753394060627 0.107947535249433 0.28942485056134 0.374523539951272 0.275370320899716 0.0598517410422072 -0.238964000479013 -0.232565347620273 -1.9726989152333 -0.0840252146309931 -1.45973620096335 -0.309318940928803 0.504460721612487 -0.375381851306825 -0.0551435085389982 -0.413134860048154 -0.19526493661358 0.191124722115509
