X14.3.3.beta.R.V_GBL1113342 X14.3.3.epsilon.M.C_GBL1113387 X14.3.3.zeta.R.V_GBL1113343 X4E.BP1.R.V_GBL1113149 X4E.BP1_pS65.R.V_GBL1113150 X4E.BP1_pT37_T46.R.V_GBL1113151 X53BP1.R.V_GBL1113264 A.Raf.R.V_GBL1113319 ACC_pS79.R.V_GBL1113152 ACC1.R.E_GBL1113153 ACVRL1.R.C_GBL1113285 ADAR1.M.V_GBL1113373 Akt.R.V_GBL1113284 Akt_pS473.R.V_GBL1113186 Akt_pT308.R.V_GBL1113312 AMPK.alpha.R.C_GBL1113154 AMPK.alpha_pT172.R.V_GBL1113155 Annexin.I.M.V_GBL1113376 Annexin.VII.M.V_GBL1113371 AR.R.V_GBL1113229 ARHI.M.C_GBL1113379 ATM.R.V_GBL1113335 ATM_pS1981.R.V_GBL1113336 ATP5H.M.C_GBL1113414 ATR.R.C_GBL1113256 b.Catenin.R.V_GBL1113159 b.Catenin_pT41_S45.R.V_GBL1113316 B.Raf.M.C_GBL1113382 B.Raf_pS445.R.V_GBL1113180 Bad_pS112.R.V_GBL1113156 Bak.R.C_GBL1113416 BAP1.M.V_GBL1113396 Bax.R.V_GBL1113158 Bcl.xL.R.V_GBL1113160 Bcl2.M.V_GBL1113381 Bcl2.R.S_GBL1113364 Beclin.G.C_GBL1113406 Bid.R.C_GBL1113161 Bim.R.V_GBL1113162 BRCA2.R.C_GBL1113231 c.Jun_pS73.R.V_GBL1113167 c.Kit.R.V_GBL1113181 c.Met.M.QC_GBL1113359 c.Met_pY1234_Y1235.R.V_GBL1113226 c.Myc.R.C_GBL1113345 C.Raf.R.V_GBL1113317 C.Raf_pS338.R.V_GBL1113169 Caspase.7.cleaved.R.C_GBL1113164 Caspase.8.M.QC_GBL1113363 Caveolin.1.R.V_GBL1113165 CD29.M.V_GBL1113413 CD31.M.V_GBL1113383 CD49b.M.V_GBL1113362 CDK1.R.V_GBL1113265 Chk1.M.C_GBL1113374 Chk1_pS345.R.C_GBL1113257 Chk2.M.V_GBL1113349 Chk2_pT68.R.C_GBL1113166 Claudin.7.R.V_GBL1113250 Collagen.VI.R.V_GBL1113337 Complex.II.Subunit.M.V_GBL1113391 Cox.IV.M.C_GBL1113397 Cox2.R.C_GBL1113320 Cyclin.B1.R.V_GBL1113170 Cyclin.D1.R.V_GBL1113338 Cyclin.E1.M.V_GBL1113384 Cyclophilin.F.M.V_GBL1113399 DJ1.R.V_GBL1113254 Dvl3.R.V_GBL1113262 E.Cadherin.R.V_GBL1113286 E2F1.M.V_GBL1113400 eEF2.R.C_GBL1113273 eEF2K.R.V_GBL1113274 EGFR.R.V_GBL1113288 EGFR_pY1068.R.C_GBL1113184 EGFR_pY1173.R.V_GBL1113185 eIF4E.R.V_GBL1113225 eIF4G.R.C_GBL1113291 ER.alpha.R.V_GBL1113339 ER.alpha_pS118.R.V_GBL1113187 ERCC1.M.V_GBL1113403 Ets.1.R.V_GBL1113346 FAK.R.E_GBL1113325 FAK_pY397.R.V_GBL1113324 FASN.R.V_GBL1113313 Fibronectin.R.V_GBL1113188 FoxM1.R.V_GBL1113290 FoxO3a.R.C_GBL1113409 FoxO3a_pS318_S321.R.C_GBL1113189 G6PD.M.V_GBL1113395 Gab2.R.V_GBL1113263 GAPDH.M.C_GBL1113350 GATA3.M.V_GBL1113386 GCN5L2.R.V_GBL1113332 GPBB.R.V_GBL1113329 GSK.3ab.M.V_GBL1113385 GSK.3ab_pS21_S9.R.V_GBL1113190 GSK.3b_pS9.R.V_GBL1113282 Gys.R.V_GBL1113269 Gys_pS641.R.V_GBL1113270 HER2.M.V_GBL1113390 HER2_pY1248.R.C_GBL1113278 HER3.R.V_GBL1113344 HER3_pY1289.R.C_GBL1113227 Heregulin.R.V_GBL1113253 HIAP.R.C_GBL1113260 Histone.H3.R.V_GBL1113412 IGF1R.beta.R.V_GBL1113321 IGFBP2.R.V_GBL1113191 INPP4b.R.V_GBL1113277 IRS1.R.V_GBL1113235 JAB1.M.C_GBL1113404 JNK_pT183_Y185.R.V_GBL1113252 JNK2.R.C_GBL1113192 Lck.R.V_GBL1113193 MAPK_pT202_Y204.R.V_GBL1113194 Mcl.1.R.V_GBL1113322 MDM2_pS166.R.V_GBL1113315 MEK1.R.V_GBL1113195 MEK1_pS217_S221.R.V_GBL1113279 MEK2.R.V_GBL1113327 Merlin.R.C_GBL1113272 MIG6.M.V_GBL1113369 MSH2.M.V_GBL1113360 MSH6.R.C_GBL1113275 mTOR.R.V_GBL1113196 mTOR_pS2448.R.C_GBL1113197 Myosin.11.R.V_GBL1113309 Myosin.IIa_pS1943.R.V_GBL1113314 N.Cadherin.R.V_GBL1113198 N.Ras.M.V_GBL1113394 NAPSIN.A.R.C_GBL1113334 NDRG1_pT346.R.V_GBL1113365 NF.kB.p65_pS536.R.C_GBL1113199 Notch1.R.V_GBL1113276 p16INK4a.R.V_GBL1113326 p21.R.V_GBL1113340 p27.Kip.1.R.V_GBL1113255 p27_pT157.R.C_GBL1113249 p27_pT198.R.V_GBL1113251 p38.alpha.M.V_GBL1113372 p38.R.V_GBL1113200 p38_pT180_Y182.R.V_GBL1113201 p53.R.C_GBL1113202 p70.S6K_pT389.R.V_GBL1113205 p70.S6K1.R.V_GBL1113204 PAI.1.M.V_GBL1113351 PARP.cleaved.M.QC_GBL1113352 PARP1.R.V_GBL1113347 Paxillin.R.C_GBL1113206 PCNA.M.C_GBL1113353 Pdcd.1L1.G.C_GBL1113407 Pdcd4.R.C_GBL1113247 PDGFR.beta.R.V_GBL1113323 PDK1.R.V_GBL1113207 PDK1_pS241.R.V_GBL1113208 PEA.15.R.V_GBL1113266 PEA.15_pS116.R.V_GBL1113267 PI3K.p110.alpha.R.C_GBL1113236 PI3K.p85.R.V_GBL1113209 PKC.alpha.M.V_GBL1113354 PKC.alpha_pS657.R.C_GBL1113210 PKC.beta.II_pS660.R.V_GBL1113307 PKC.delta_pS664.R.V_GBL1113261 PMS2.R.V_GBL1113328 Porin.M.V_GBL1113378 PR.R.V_GBL1113211 PRAS40_pT246.R.V_GBL1113228 PREX1.R.V_GBL1113318 PTEN.R.V_GBL1113213 Rab11.R.E_GBL1113283 Rab25.R.V_GBL1113311 Rad50.M.V_GBL1113368 Rad51.R.V_GBL1113410 Raptor.R.V_GBL1113304 Rb.M.QC_GBL1113355 Rb_pS807_S811.R.V_GBL1113212 RBM15.R.V_GBL1113366 Rictor.R.C_GBL1113305 Rictor_pT1135.R.V_GBL1113306 RSK.R.C_GBL1113230 S6_pS235_S236.R.V_GBL1113214 S6_pS240_S244.R.V_GBL1113215 SCD.M.V_GBL1113392 SETD2.R.QC_GBL1113271 SF2.M.V_GBL1113370 Shc_pY317.R.V_GBL1113268 Smac.M.QC_GBL1113356 Smad1.R.V_GBL1113259 Smad3.R.V_GBL1113234 Smad4.M.V_GBL1113388 Snail.M.QC_GBL1113357 Src.M.V_GBL1113358 Src_pY416.R.C_GBL1113216 Src_pY527.R.V_GBL1113217 Stat3_pY705.R.V_GBL1113218 Stat5a.R.V_GBL1113219 Stathmin.1.R.V_GBL1113224 Syk.M.V_GBL1113389 TAZ.R.V_GBL1113232 TFRC.R.V_GBL1113310 TIGAR.R.V_GBL1113287 Transglutaminase.M.V_GBL1113361 TSC1.R.C_GBL1113302 TTF1.R.V_GBL1113281 Tuberin.R.V_GBL1113220 Tuberin_pT1462.R.V_GBL1113221 TWIST.M.C_GBL1113402 Tyro3.R.V_GBL1113280 UBAC1.R.V_GBL1113333 UGT1A.M.V_GBL1113401 UQCRC2.M.C_GBL1113398 VEGFR.2.R.V_GBL1113222 XRCC1.R.C_GBL1113258 YAP.R.E_GBL1113341 YAP_pS127.R.E_GBL1113233 YB1.R.V_GBL1113223 YB1_pS102.R.V_GBL1113248
2D-SKBr3-726BETi-1.0uM-24h-1 0.0104886418266408 0.0198146580319328 0.0125440853944539 0.0758558411562934 -0.0267047602509992 -0.106030063676519 0.0700437331057886 -0.00589140300921005 0.0465012129050605 0.0198821090557843 0.00262790731887481 -0.0582115299261704 0.0123923953304209 -0.0338255804983159 -0.361670172448192 -0.0160145312113855 0.236714564511945 -0.045419178133115 -0.0090833888570444 -0.0594281407155051 0.108168568771044 0.0213647312923916 -0.0766658260989153 0.211508511214379 -0.0164176989826011 0.124885137935513 -0.0184853271963338 -0.0894212443802944 -0.0709254630330513 0.00862284016339549 -0.109037970563204 -0.0819127904672033 0.157111751363844 -0.026753958861411 -0.0153082670939553 -0.0560080789336969 -0.00743670000450093 0.00580109638495219 0.283166888300132 0.134330513538586 0.2347783530381 0.0516069244385754 -0.0323226805875424 0.0793539256301825 -0.362914745901662 -0.0844528342441765 -0.0864899878525529 0.0227228836639987 -0.0976483876504623 0.145953909265829 -0.0734627902684339 -0.000336279037839132 -0.0320036789008348 -0.00621168613827553 -0.272995647033687 -0.0107226185796454 0.0544806384369435 0.0202875255013836 -0.0970225323840957 -0.0406978058516265 0.0245251642673085 0.0105587189713313 -0.0489206020310095 -0.0495312646038781 -0.0532707531055955 -0.0600450402783167 0.0671603280349578 0.0128058264152157 0.0178348288135047 0.0935936450772645 -0.0655631339109321 0.0512114702641638 -0.155037487865369 -0.0566095357098087 0.2663949421692 -0.00225393436893932 -0.0821669775474482 -0.0518230264498142 0.0409288389735449 0.0554715993008683 -0.0684015086361254 -0.0115422495679986 0.0540353001647141 -0.0286006704696511 -0.10492212027131 0.0550443748347842 -0.362393977340652 0.138440861635839 0.0901375737278328 0.0754972720829861 0.14284120363989 0.0736413021209666 -0.0289239344476455 -0.265037339102507 0.0136236495232175 -0.041608934447161 0.0258952432680375 0.0484680177694829 0.158800366617452 0.194007499602678 0.0514668965017431 0.213215000519576 -0.29585850319236 0.0126792153385167 0.106591421003019 0.0110639622935395 0.197691682569557 -0.0255783192074296 0.0470060949376134 0.0491744962720894 0.0505488657722737 0.0673603193434359 -0.0264130281202474 0.00327128034162685 0.0803346072457262 0.0622347354372107 0.380874981752057 -0.128742235335309 0.08850401128251 -0.0123330904159862 0.0213910780124967 -0.180231714089123 0.0670755800449574 -0.0032143443969544 -0.0189765005051821 0.0712219702999018 -0.0267544766676532 -0.00572729929938255 -0.0487442353928001 0.0482761993557775 0.00419195802095141 -0.0054442147037513 -0.038900963897438 0.17161461943667 0.541889574756156 0.11746182370152 0.0113073946088757 -0.0254812414690919 0.114986398940778 -0.0629544460736272 -0.0253953592156156 0.0459467336181688 0.0154480391059903 -0.0436888598130391 -0.0468069955794395 0.069894891167649 -0.0863331937357295 -0.0752523392836483 0.0407158365101786 0.070493920129365 -0.0981182416628755 0.0482780010120735 -0.132477121587124 0.0199928820159336 0.0466587206197011 0.0611551143031984 -0.000162723163400169 -0.0982883459415452 0.113709198890879 0.103945332953418 -0.155321652436822 -0.105703472588419 -0.116435059909519 0.0336946310284469 -0.18105870343335 0.00993241208163023 0.0329178322800671 -0.171315943614139 -0.156639438521226 0.0724527949474089 -0.0299787112160783 -0.0489681588695212 -0.0959501782214624 0.0398097171429089 0.0139101860779947 -0.0427654562951419 -0.0796673752948702 0.247614510866985 0.0158441821940505 -0.0600754304375531 0.0088067427320096 -0.483632006065058 -0.480768930641112 -0.0549178004195385 0.0260786720506536 0.00303772672616229 0.0287701478510076 0.0676593263135903 -0.0328818542549407 0.0369137821692142 0.0116982001511596 0.143057628806906 -0.0438564676044001 0.0207998434007849 0.103691320431422 -0.0231691141410014 0.158888591153816 0.029395811477537 0.0382128773219022 0.065581333160147 -0.262985515369661 0.0243648429357153 -0.0612263984271365 0.0641931580699286 -0.000682485109143466 0.0166906830856498 0.0715107025018496 0.00830765859472971 -0.394843141679588 -0.0983309652910042 -0.00248290363747076 -0.00620285567592006 0.0633698044507718 -0.0296369722815028 0.0146508517868148 -0.162426056479693 -0.0416057848474169 -0.0099386371889147
2D-SKBr3-151BETi-1.0uM-24h-1 -0.0273204986665048 0.0721273843329334 -0.195067909737807 0.101224574300765 -0.192919518166115 -0.248623465050844 -0.00250081404900967 -0.0104782950703422 0.0728396110139318 -0.180986762162103 0.0103859575535803 0.0069784750848538 -0.0864251080630515 0.0265800639623591 -0.0960610797133842 -0.0291337608418021 0.242275134708111 0.083954560292938 -0.0655443646197407 -0.0753039365029822 0.165550591224043 -0.0280425647857148 0.041553668953269 -0.0641535924891954 -0.0769383113189699 0.168281905362254 0.0368658808129339 -0.120722137478851 -0.10298813806026 0.0904397110924603 -0.0453251793048039 -0.0336953874660389 0.217855890710332 0.0591900863632529 0.092195087069063 -0.0461674310617293 0.0732723438188355 -0.0602528424981307 0.187800155149612 0.128777628345833 0.215946942771284 0.0281215763913697 0.0487818546724373 0.0403880765240775 -0.411792452805919 -0.0398064036068735 -0.104320680111161 0.219088671974635 -0.117186340821528 0.190299377578194 0.107811891181365 0.130437032156058 -0.0434603520335842 -0.0242736165378435 -0.229770609931712 -0.00772462719585178 -0.0818247733132066 0.09014140821216 -0.105270694856659 0.0443926780614367 0.0408216012238805 0.037872673783749 0.0409813726704761 -0.245846546245453 0.0221763235672323 -0.100638159572285 -0.120100561781754 -0.0661753767999488 -0.0473696596749277 0.223302399463707 0.022210119901162 -0.127819896878737 -0.232209802405543 -0.0339713451468583 0.100242600854744 -0.0918765370972905 -0.31814947229061 -0.226599799158854 0.0618148914440484 -0.0130808494967418 -0.0746638472268972 -0.0265081468156798 0.0106253181867426 0.179057739833082 -0.233125079506542 0.169371670386232 -0.294728869552319 0.181270051930535 0.096321559446165 -0.0484027373201743 0.124970331125855 -0.12951711517924 -0.0571804150374922 -0.163140491484736 -0.00272877480644564 -0.126812726106645 -0.146436403566306 -0.114078568149078 0.0504657456987911 0.180608377307909 0.0633609144760128 0.0814934909713687 -0.268529909016796 0.0711776098457417 0.0564761310307532 0.0540824088931181 0.285685732380728 -0.0243033388433584 0.0776234287527185 0.00423099238503258 -0.0278549470704708 0.097563418983274 -0.0640410044083417 -0.109591925976678 0.105108415025146 0.0825763130964076 0.24107596745584 -0.126304236696741 -0.0496965365218465 0.000537238935399834 -0.000337835399911011 -0.249270994073228 0.00278110023581148 0.103634742010573 -0.0956902687125946 0.000933707489621765 -0.0840951289480759 0.0355626585248878 -0.0334911667771644 -0.012324848778897 0.135437727861985 -0.019091254222922 -0.201190871735639 0.109150452968402 0.409223125367341 0.081380446916607 -0.0746251189093879 0.0661528556871216 0.0410463111200054 -0.0744484124434036 -0.0755789288526621 -0.0222890284035916 -0.0742249231477386 -0.0210467503419823 -0.135194002148163 -0.0625565794051198 0.00725598765744649 0.101028941764257 -0.0954106343762411 0.0409777784458515 -0.180707348777239 0.116645141084345 -0.121598024859503 -0.07644338574525 -0.013066888755645 -0.0799381767677325 -0.185708472709888 -0.0798683181377956 0.0228403393775664 0.118493050132282 -0.306667956831173 -0.246556336726916 -0.171588928584832 0.0598381858507992 -0.220719565039229 0.0119065357132771 0.0374604594255127 -0.330408111616959 -0.241831149501127 -0.0224605315880057 0.0348440279570121 -0.112024229380289 -0.0204455753520612 -0.0026674256700631 -0.0621578973982225 -0.11295727826699 -0.13676524732163 0.109743560180681 0.0171309621388671 -0.0292233046605364 -0.0941428322633328 -0.65291640509509 -0.627550843702371 0.0241831840570393 0.0216202102945049 0.174481017655388 0.0723827402667134 -0.0221287353118296 -0.132331735332889 -0.0197138641129474 0.118520653142247 0.150884553392941 -0.00460142351334339 0.0341261173109505 0.0623628278847551 0.0639417069686913 0.0690198107093982 -0.0174204709934918 0.102146830692605 -0.0625155281592353 -0.261136255246241 -0.11311773600487 -0.00435701585263625 -0.0389812054232871 -0.0231523129365972 -0.042568209192491 0.0937953099593637 0.0877952259059097 -0.353907437957493 -0.198171633959401 0.0471922670796777 0.0581174177045096 0.0106599582278495 0.0448563829320085 -0.0121883755235992 -0.105042255659122 -0.0153961760009225 -0.0541176887032611
2D-SKBr3-762BETi-1.0uM-24h-1 -0.00992749600027504 0.0589834958648696 -0.0831387877836508 0.0871476926381404 -0.048904191292292 -0.0917478336188666 0.0206103364953405 0.0427377672665227 0.139935273414545 0.0305094123215453 -0.0304468371143599 -0.0261848523735395 -0.0128601096340617 -0.00244307111505647 -0.0344666411351351 -0.00128484740101732 0.166442367581181 -0.0538953826801855 0.0109462408494321 -0.0439554221576624 0.0805324658873721 0.0524721633378958 -0.0733443924819613 0.095204288836645 0.0194949001493537 0.154771281192121 -0.0513584999830872 -0.13671122529402 -0.0412477422561476 0.0694673832418947 -0.0511524786719876 -0.0476299700914151 0.212045275229219 -0.0107367760455862 -0.0375710570874912 -0.0423043791093035 0.00425716722468176 -0.0123044115549297 0.165747057000288 0.0923290150697962 0.11866775939461 0.0623903500949046 -0.00416322280330231 0.0533330436407373 -0.302659008102695 -0.0494274067787495 -0.161923944577454 0.110229352307065 -0.18471911843584 0.11112115767408 -0.0297450710291495 0.0516476497096355 -0.0742332776965597 -0.0117141081193549 -0.184924001401771 -0.0277357178437505 -0.0219291701563576 0.0470358473763387 0.0346015112278349 -0.0735765112965696 -0.0186257358410118 0.0183884901801704 -0.0324275494701203 -0.203102755247069 -0.0399176930117368 -0.0416637319843418 -0.0120282348661019 -0.0336533210426017 0.0356481188206686 0.0160506535494241 -0.00165659407280992 -0.0312830084977187 -0.126059979750186 -0.0656843503485817 0.394111491177339 0.00303176866346901 -0.152764818452534 -0.0881289165535498 0.0330615130737443 0.0459285792964601 -0.0824476634142438 -0.0552509518967641 0.058761532529198 0.0931529425908703 -0.0672999251918248 0.0679259113332912 -0.205902401774249 0.15761554864325 0.0437743163031789 0.0212028364055268 0.130520673577529 -0.0592453958073191 -0.0816873482623275 -0.152357910394864 -0.0251312901274406 -0.0668033744223397 0.0371468142494571 0.0827958612623274 0.165591640554545 0.201692323793527 0.0875424510852083 0.364717555989785 -0.163434657519651 0.105789796010103 0.0713084220913308 0.0258451541630803 0.180243770905303 -0.0148598820277258 0.0883526103768508 0.0167439686840633 0.0348945362975909 0.0932039797397947 -0.04002566974596 -0.0320634837284162 -0.0691251435308423 0.0710819245825968 0.208683107620169 -0.136332163004404 0.0513214211799198 -0.0431689843074895 0.000822058311149952 -0.147698681154516 -0.0464998838131599 0.0126923206973279 -0.124343393267876 0.0484024557252438 -0.00106297577765687 0.0349173255181441 -0.019709729165908 0.0346919664584697 0.0666787788744154 -0.0254357757646878 -0.114514328209867 0.150750604017649 0.232043834638294 0.0974534753447847 -0.0225701771099843 -0.00407094898877224 0.0349277175647133 -0.0825773991604992 -0.0572250047063914 0.0526498477224052 0.00488539599260971 -0.0657394061837572 -0.0419921438041405 0.0196312157533459 -0.0666857121543303 -0.0200119384878779 -0.0659793511713518 0.0835857432412992 -0.163304474605168 0.0939182501190125 -0.0725523940749102 -0.00657869055301391 0.0374002824733834 -0.00165788023656728 -0.0678632124092137 -0.102230889013462 0.113206898416676 0.099686080608681 -0.187832361643166 -0.146592883304119 -0.23319498166043 0.0246898560054545 -0.105569786662018 -0.0456215905757585 0.0486598341464772 -0.146805954812044 -0.0502506496679974 0.0661778858579985 -0.0256685375047439 -0.0342771164100653 -0.0823745856664111 0.0810722984186572 0.050826284232103 -0.0633775168846473 -0.021359960946828 0.160616633101165 -0.00154382353167253 -0.0543679836949566 -0.0312939873306389 -0.416682555078734 -0.454634667708221 0.00904074211339866 0.0463401608475347 0.0721415059406618 0.11190362001205 0.00942605590096715 -0.0366864831952637 0.0155015857591825 0.0977108592499026 0.0508545202922998 -0.0260823323408709 0.124569293029217 0.132274407719981 0.100542406164966 0.0321312824891174 -0.000749924881280651 0.0652497889224942 -0.0260875698310179 -0.169065456786203 -0.104204193076622 -0.0837260547962751 0.0249104855859557 -0.0032260186883752 0.00897858547166093 0.0811032755902825 0.0221172105549717 -0.306140124616739 -0.141467832330985 0.025307676917423 -0.00179722149637538 -0.0258696323534563 0.00129247998639759 -0.0328730677842749 -0.0609250616024725 -0.0222687142007451 -0.0617444952863591
2D-SKBr3-JQ1-0.5uM-24h-1 -0.00902177316013211 -0.0140860514579703 -0.0701641610559285 0.152178362334884 -0.104027328204667 -0.0917334837508191 0.0455030921649978 -0.0205556612472541 0.16070410704871 -0.110767236856833 0.065097541209027 -0.00292273590915736 0.128465572415542 -0.00306393272961317 -0.0546467426245045 -0.0527372539971571 0.225508932506077 0.0899193422242676 0.127231503267151 -0.0504702217616914 0.197067335458679 -0.0421143051439328 -0.0225432469089328 -0.0323622861444311 -0.0729456135733288 0.10178681037223 -0.083283711151279 -0.221782668192887 -0.0537563716958674 0.0777877818169914 -0.0288395762497812 -0.0913801622972923 0.212882919832442 0.0494001537917365 0.0499564426955614 -0.049599152136111 0.0180147678738502 -0.0606978051122227 0.174625852235254 0.0873963621496702 0.148756967349316 -0.0129548078743802 0.0498441980837293 -0.00320558861857459 -0.273801804506036 -0.110909175277843 -0.0884402343687736 0.199604178888733 0.00202313959544691 0.0583576088755424 -0.0597502178556843 -0.0227211873167673 0.00166277785470926 0.0288487521459321 -0.119411888409028 -0.0302370925704356 0.0437698966935863 -0.0242591041298891 -0.0712091009579231 0.131785813468479 0.0229870249631691 0.00186261426765418 -0.000216231550178588 -0.0978417474153997 -0.0322571775188144 -0.0995076184553954 -0.0381144437632101 0.0512450622762656 0.00957487997148684 0.000295128917397041 -0.0483775246363903 -0.0148760357853093 -0.116097334132204 -0.104137223631275 0.536201897324222 0.018526715303036 -0.127608999954522 -0.150649712266624 0.0428156139288599 -0.000987110604740845 -0.0777914065899816 -0.0593341175415963 0.032331967994242 0.11466536158819 -0.0799736930779576 0.0854836529950423 -0.226421104912545 0.0414324407731583 0.0712642004060467 0.0545009068953387 0.0693780354841051 -0.0556269817507327 -0.120548145953776 -0.201834417952231 -0.0729269916160675 -0.0941150516871959 0.0259592747334603 0.211287909908782 0.30213477728697 0.390753363589193 0.00172144782573504 0.477581793421353 -0.260885752524963 0.150580112051393 -0.000977204323253213 -0.0109643314287286 0.119459236455031 -0.0336313617043391 0.0557041359537338 0.0251927383107624 -0.0240196056084279 0.0560399345556583 -0.0837279777674231 -0.00172783001377049 0.0500903567858562 0.0573965080026443 0.253378162577695 -0.0881159801492883 0.115872721275739 0.0545682881223867 -0.0122176320661514 -0.205921353377076 0.027346663562349 0.0637581533107186 -0.112117192657053 -0.00152140789153236 0.0297871603155108 0.0347980225274938 -0.117114032018342 0.0201180227253208 0.00808275709433364 -0.0347355507280093 0.00206247618316772 0.200890314603376 0.306878423137124 0.025846176648377 -0.0501956267299985 -0.0132552887920661 0.049928398401424 -0.0419519080151548 0.0837789016888453 0.073016767267798 0.0731575022939484 0.0492433152933548 0.00171898278313766 0.0828913965223641 -0.07694906457098 0.0429244709391801 -0.0414048565953459 0.266644056163347 -0.105716586237229 0.0679279057516674 0.0682428667904184 -0.371524191632825 0.0317282508176163 0.0322513189538395 -0.0684117757354579 -0.0204460189168118 0.0395958042067957 0.184765190305055 -0.417810454559161 -0.173575045446451 -0.211895975058639 0.0370144017265496 -0.222303483563414 0.0440660929792681 0.0452547168986181 -0.243938014589831 -0.172144440371086 0.00995274701216948 0.0246385771584747 -0.0866663470637 -0.0782995413176078 0.00367949280453652 -0.0267603231081895 -0.00524351181693995 -0.0838043752489802 0.174696369583553 -0.0639864360005554 0.0273571060999658 -0.0494227300340284 -0.394921053614671 -0.424355999591982 -0.0228241646367003 0.0957329808664067 0.0908040231677029 0.183966090073527 0.112821618536687 -0.069043106373629 0.00704141981938908 0.0226789778227653 0.0813138517249417 0.0467360276911764 0.107098173902345 0.244715949381349 -0.03232122269327 0.0235123658756006 0.046918163958047 -0.0370903923693785 -0.016585875422178 -0.217333429822893 -0.039579945789732 -0.0305949070780414 0.0347956322476694 -0.0548741722358184 -0.0581180831542227 0.0756224721520449 0.00634527421953502 -0.376101188561693 -0.111076292918176 -0.0516424497502906 0.0116668219808062 0.029810326810949 0.028399441230357 0.0219184565663247 -0.144802936458049 -0.109765770318071 -0.0308279502202963
2D-SKBr3-726BETi-1.0uM-48h-1 -0.0604134544341498 0.140777248932179 -0.108650041947541 -0.126248706762517 -0.250164309917964 -0.344497248713158 0.0563139031742436 -0.0438867144449302 -0.1784637122588 -0.477271003186798 0.0784421051500495 0.029330523728601 -0.371667492659317 0.209425309507369 0.792252257938769 -0.217594683205473 0.133710603302085 0.282343404396122 -0.0435593132213921 -0.0179477528609666 0.190091783031074 -0.0756855352885534 0.171938754174872 0.112325560293314 -0.125190908455906 0.127653651403067 0.193469614537261 -0.178275769795478 -0.340568415906538 -0.08299050355437 -0.0560797315940021 -0.0792036877603517 0.148180118949504 0.0257437009937418 0.243119340189439 -0.0647539383241817 0.18014707455827 0.0233253605585544 0.1538314865264 0.0989657879356882 0.482909455978347 0.00330703400943214 0.232043412276281 -0.0535489195291506 -0.353904019527099 -0.0322054888552163 -0.161266501678924 0.233925981644015 0.0152152545864071 0.167809015174697 0.198990307010519 0.274555417139077 0.160410315523539 -0.308921947005 -0.389077143622935 0.0708388860895372 -0.169671315131081 0.0467283910916101 -0.306592193082934 0.171773549853177 -0.265609704660428 0.0858313198615546 0.0803821953492478 -0.986852629753208 0.123264995497601 0.0100532672441698 -0.109727674247629 -0.0906748547742613 -0.0455807942119155 0.533707819795884 0.0437534305029366 -0.214184306472851 -0.414092022485703 0.0199360412100415 -0.46515501888029 -0.0559301548822442 -0.311891687083755 -0.0935966625889856 0.147267623566519 -0.0138659030689589 -0.0471755333646717 -0.00950000948261912 0.0468135740417649 0.284705893417097 -0.231026328245629 0.239444945684504 -0.630488809068304 0.281782229898894 0.0270672156061476 -0.148414153622056 0.13290968918235 -0.110359237926394 0.0780394156462063 -0.303015216777421 0.323143029362135 -0.195552021992558 -0.248384397068134 -0.282364943958943 0.509017268173382 0.617692486419679 -0.027720737374798 -0.377056569642635 -0.483227847000896 -0.185315405025425 0.00929140538461608 0.054889014647862 0.860698693573064 -0.0105937498040321 0.0386506592786327 0.0720312487381062 -0.0741412682988496 0.220599179912234 0.012868544997077 -0.116715987651512 0.0737565418408359 0.0550630136259611 0.348780937210348 -0.0396214196647943 -0.137955808790661 0.01410057308282 0.0375087062871573 -0.177872638611928 0.111419039679892 0.122903967318855 -0.278135978422261 0.0504622720946568 -0.131549506226595 0.103783486556775 0.056056188479181 -0.0484519392573306 0.171091847086066 0.0113569387665019 -0.337953285205015 -0.0384986358764622 0.290655559066859 0.100200169648321 0.107744039522162 0.033607677490831 0.0561447930093027 -0.0630295625111662 0.0799073215257998 -0.0678919666205905 -0.265835206701218 -0.00753727395998921 -0.0961385017109319 -0.168316215812551 0.588124341170072 0.282230753914332 0.0169583790638603 0.137476223081448 -0.185089973425446 0.131621997680697 -0.031918919723577 0.222565279843273 -0.186895809708467 -0.248825154192099 -0.193137708622331 -0.0587356315798098 -0.14133371339963 -0.0136837910522344 0.00518954867167252 -0.175894725475025 -0.118239662017718 0.024965379999177 -0.386887594484221 0.131497593660734 0.00553735022262574 -0.517932481344042 -0.358518889953009 0.0179508822023919 0.126558781162541 -0.175337712203409 0.183211596793249 -0.180053624080904 -0.175318185049156 0.030035552062537 -0.311099063084711 0.0463185872061839 0.0899135447461748 0.0067644950516489 -0.297006985485333 -0.409656540718407 -0.344980651924469 0.125409507824229 -0.0201541191770632 0.180208528470689 -0.170813640335835 0.168650624002961 -0.243701698085256 0.0359598982762571 0.194280246864486 0.0358847128663442 -0.0865832391515954 -0.135304536684268 -0.0517769896753508 0.0333964698429185 -0.0572371066940384 -0.0710590370613684 0.0482281595205189 -0.0272700607134609 -0.612910151287855 -0.0782507984655447 0.207831044289057 0.0133302789241901 -0.0578611797553757 -0.049926182798926 0.153914412808719 0.178585816207263 -0.722440795966331 -0.126951788536172 -0.0215062367091251 0.052679207102949 0.200039401139598 -0.0970007575562458 0.031198308337998 -0.473743347029954 -0.00202204907257245 -0.00975979209500109
